canonical_keyword,keyword_set_mode,keyword,video_id,title,published_at,view_count,like_count,comment_count,url,source,term,term_type,term_weight,collected_at,views,likes,comments,engagements,author,snippet,raw_payload,description,originallink,bloggername,bloggerlink
느금마,single_term_fallback,느금마,3egh3u6pglI,신태일vs이술인 #추천 #신태일 #이술인 #NGM #느금마엔터 #노애미크루 #김윤태 #YT크루 #남구 #푸워 #김중우 #예으뜸 #이승희 #로봉순 #미니상,2026-03-30T13:32:38Z,1968.0,5.0,1.0,https://www.youtube.com/watch?v=3egh3u6pglI,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,1968,5,1,6,2태일,,"{""kind"": ""youtube#video"", ""etag"": ""9z0vVB8vXG2izQf4w67bVEfYeWw"", ""id"": ""3egh3u6pglI"", ""snippet"": {""publishedAt"": ""2026-03-30T13:32:38Z"", ""channelId"": ""UC6OEXI5qRxJEgVUJSASvExg"", ""title"": ""신태일vs이술인 #추천 #신태일 #이술인 #NGM #느금마엔터 #노애미크루 #김윤태 #YT크루 #남구 #푸워 #김중우 #예으뜸 #이승희 #로봉순 #미니상"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/3egh3u6pglI/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/3egh3u6pglI/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/3egh3u6pglI/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/3egh3u6pglI/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/3egh3u6pglI/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""2태일"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""신태일vs이술인 #추천 #신태일 #이술인 #NGM #느금마엔터 #노애미크루 #김윤태 #YT크루 #남구 #푸워 #김중우 #예으뜸 #이승희 #로봉순 #미니상"", ""description"": """"}}, ""statistics"": {""viewCount"": ""1968"", ""likeCount"": ""5"", ""favoriteCount"": ""0"", ""commentCount"": ""1""}}",,,,
느금마,single_term_fallback,느금마,1nbFfwR3HWk,리즈시절 김윤태 #추천 #김윤태 #YT크루 #신태일 #노애미크루 #느금마엔터 #NGM #이술인 #김중우 #남구 #예으뜸 #로봉순 #이승희 #미니상,2026-04-02T08:32:49Z,3070.0,3.0,0.0,https://www.youtube.com/watch?v=1nbFfwR3HWk,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,3070,3,0,3,2태일,,"{""kind"": ""youtube#video"", ""etag"": ""Z_ParHJ_MjIYH1qPaYrBB7k5ot4"", ""id"": ""1nbFfwR3HWk"", ""snippet"": {""publishedAt"": ""2026-04-02T08:32:49Z"", ""channelId"": ""UC6OEXI5qRxJEgVUJSASvExg"", ""title"": ""리즈시절 김윤태 #추천 #김윤태 #YT크루 #신태일 #노애미크루 #느금마엔터 #NGM #이술인 #김중우 #남구 #예으뜸 #로봉순 #이승희 #미니상"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/1nbFfwR3HWk/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/1nbFfwR3HWk/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/1nbFfwR3HWk/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/1nbFfwR3HWk/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/1nbFfwR3HWk/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""2태일"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""리즈시절 김윤태 #추천 #김윤태 #YT크루 #신태일 #노애미크루 #느금마엔터 #NGM #이술인 #김중우 #남구 #예으뜸 #로봉순 #이승희 #미니상"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""3070"", ""likeCount"": ""3"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
느금마,single_term_fallback,느금마,hUxTM5WzjSw,예으뜸 & 송구 & 김윤태의 목정자송,2026-04-14T09:44:38Z,446.0,1.0,1.0,https://www.youtube.com/watch?v=hUxTM5WzjSw,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,446,1,1,2,퇴구답변기,#신태일 #이승희 #목정자 #김윤태 #느금마엔터 #예으뜸 #뚱구 #남구 #푸워,"{""kind"": ""youtube#video"", ""etag"": ""5fTSmx6CIIlFhISU6j0QmBvrVyE"", ""id"": ""hUxTM5WzjSw"", ""snippet"": {""publishedAt"": ""2026-04-14T09:44:38Z"", ""channelId"": ""UCUtqMYe3ioyYSx2tE7cNCwg"", ""title"": ""예으뜸 & 송구 & 김윤태의 목정자송"", ""description"": ""#신태일 #이승희 #목정자 #김윤태 #느금마엔터 #예으뜸 #뚱구 #남구 #푸워"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/hUxTM5WzjSw/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/hUxTM5WzjSw/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/hUxTM5WzjSw/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/hUxTM5WzjSw/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/hUxTM5WzjSw/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""퇴구답변기"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""예으뜸 & 송구 & 김윤태의 목정자송"", ""description"": ""#신태일 #이승희 #목정자 #김윤태 #느금마엔터 #예으뜸 #뚱구 #남구 #푸워""}}, ""statistics"": {""viewCount"": ""446"", ""likeCount"": ""1"", ""favoriteCount"": ""0"", ""commentCount"": ""1""}}",,,,
느금마,single_term_fallback,느금마,iIqgBS_xU-w,느금마 내가 빵꾸냄 ㅅㄱ  #shorts #vtuber #nikke,2026-03-11T03:00:00Z,1238.0,9.0,0.0,https://www.youtube.com/watch?v=iIqgBS_xU-w,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,1238,9,0,9,쬬물이,"【치지직】 : https://chzzk.naver.com/2e5fe3581f9c9cf5f80170ce74b6ba04
【유튜브】 : https://youtube.com/@zzyomulee/featured
【트위터】 : https://twitter.com/zzyomulee
#shorts 

【판떼기 제공】 「爽（@SOOOOOTTTT）」

【BGM】
Music by Khaim: https://www.khaimmusic.com/
Beat by Khaim: https://www.khaimmusic.com/
BGM: https://youtu.be/0dP7cdf-EgI
https://youtu.be/Gsiy44dCOs4

#vtuber  #한국어 #krvtuber #버튜버 #nikkevideo","{""kind"": ""youtube#video"", ""etag"": ""mVeTl8j0a11MidFhNW09Ncy48iI"", ""id"": ""iIqgBS_xU-w"", ""snippet"": {""publishedAt"": ""2026-03-11T03:00:00Z"", ""channelId"": ""UCdqKqNztHN_edlaaMoMaS4w"", ""title"": ""느금마 내가 빵꾸냄 ㅅㄱ  #shorts #vtuber #nikke"", ""description"": ""【치지직】 : https://chzzk.naver.com/2e5fe3581f9c9cf5f80170ce74b6ba04\n【유튜브】 : https://youtube.com/@zzyomulee/featured\n【트위터】 : https://twitter.com/zzyomulee\n#shorts \n\n【판떼기 제공】 「爽（@SOOOOOTTTT）」\n\n【BGM】\nMusic by Khaim: https://www.khaimmusic.com/\nBeat by Khaim: https://www.khaimmusic.com/\nBGM: https://youtu.be/0dP7cdf-EgI\nhttps://youtu.be/Gsiy44dCOs4\n\n#vtuber  #한국어 #krvtuber #버튜버 #nikkevideo"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/iIqgBS_xU-w/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/iIqgBS_xU-w/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/iIqgBS_xU-w/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/iIqgBS_xU-w/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/iIqgBS_xU-w/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""쬬물이"", ""tags"": [""버튜버"", ""Vtuber"", ""쬬물이"", ""니케"", ""도로롱"", ""네온"", ""아니스"", ""라피"", ""스노우화이트"", ""앨트루이아""], ""categoryId"": ""20"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""느금마 내가 빵꾸냄 ㅅㄱ  #shorts #vtuber #nikke"", ""description"": ""【치지직】 : https://chzzk.naver.com/2e5fe3581f9c9cf5f80170ce74b6ba04\n【유튜브】 : https://youtube.com/@zzyomulee/featured\n【트위터】 : https://twitter.com/zzyomulee\n#shorts \n\n【판떼기 제공】 「爽（@SOOOOOTTTT）」\n\n【BGM】\nMusic by Khaim: https://www.khaimmusic.com/\nBeat by Khaim: https://www.khaimmusic.com/\nBGM: https://youtu.be/0dP7cdf-EgI\nhttps://youtu.be/Gsiy44dCOs4\n\n#vtuber  #한국어 #krvtuber #버튜버 #nikkevideo""}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1238"", ""likeCount"": ""9"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
느금마,single_term_fallback,느금마,C8NjL0DFgrw,노애미크루 #추천 #신태일 #이승희 #남구 #미니상 #김윤태 #노애미크루 #YT크루 #느금마엔터 #NGM,2026-03-22T03:17:49Z,788.0,10.0,1.0,https://www.youtube.com/watch?v=C8NjL0DFgrw,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,788,10,1,11,2태일,,"{""kind"": ""youtube#video"", ""etag"": ""VKGPZkAzOB7aFFVsw1lZNECPAvc"", ""id"": ""C8NjL0DFgrw"", ""snippet"": {""publishedAt"": ""2026-03-22T03:17:49Z"", ""channelId"": ""UC6OEXI5qRxJEgVUJSASvExg"", ""title"": ""노애미크루 #추천 #신태일 #이승희 #남구 #미니상 #김윤태 #노애미크루 #YT크루 #느금마엔터 #NGM"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/C8NjL0DFgrw/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/C8NjL0DFgrw/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/C8NjL0DFgrw/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/C8NjL0DFgrw/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/C8NjL0DFgrw/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""2태일"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""노애미크루 #추천 #신태일 #이승희 #남구 #미니상 #김윤태 #노애미크루 #YT크루 #느금마엔터 #NGM"", ""description"": """"}}, ""statistics"": {""viewCount"": ""788"", ""likeCount"": ""10"", ""favoriteCount"": ""0"", ""commentCount"": ""1""}}",,,,
느금마,single_term_fallback,느금마,oJSXO3FsA6Y,느금마,2026-05-20T04:12:04Z,563.0,1.0,0.0,https://www.youtube.com/watch?v=oJSXO3FsA6Y,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,563,1,0,1,이민준,,"{""kind"": ""youtube#video"", ""etag"": ""qxO1xIZH7xYH8_D1OHAsr6JamRQ"", ""id"": ""oJSXO3FsA6Y"", ""snippet"": {""publishedAt"": ""2026-05-20T04:12:04Z"", ""channelId"": ""UC5tpmtLw6by4iv-5W2BTajg"", ""title"": ""느금마"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/oJSXO3FsA6Y/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/oJSXO3FsA6Y/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/oJSXO3FsA6Y/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/oJSXO3FsA6Y/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/oJSXO3FsA6Y/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""이민준"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""느금마"", ""description"": """"}}, ""statistics"": {""viewCount"": ""563"", ""likeCount"": ""1"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
느금마,single_term_fallback,느금마,AqID6aug-lI,#4 크루심 알파 좃망한 리뷰(주행영상 없음),2026-03-02T10:34:14Z,68.0,6.0,7.0,https://www.youtube.com/watch?v=AqID6aug-lI,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,68,6,7,13,느금마모터스,"좆망한 크루심 리뷰 영상들 짬처리했습니다
좆노잼이지만 사랑해주세요","{""kind"": ""youtube#video"", ""etag"": ""-sD8V9GngaZjgQ8sC7XPuzddeWE"", ""id"": ""AqID6aug-lI"", ""snippet"": {""publishedAt"": ""2026-03-02T10:34:14Z"", ""channelId"": ""UC4ZAqgLEPDub0oIPDpeZlaw"", ""title"": ""#4 크루심 알파 좃망한 리뷰(주행영상 없음)"", ""description"": ""좆망한 크루심 리뷰 영상들 짬처리했습니다\n좆노잼이지만 사랑해주세요"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/AqID6aug-lI/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/AqID6aug-lI/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/AqID6aug-lI/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/AqID6aug-lI/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/AqID6aug-lI/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""느금마모터스"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""#4 크루심 알파 좃망한 리뷰(주행영상 없음)"", ""description"": ""좆망한 크루심 리뷰 영상들 짬처리했습니다\n좆노잼이지만 사랑해주세요""}}, ""statistics"": {""viewCount"": ""68"", ""likeCount"": ""6"", ""favoriteCount"": ""0"", ""commentCount"": ""7""}}",,,,
느금마,single_term_fallback,느금마,xogcT063VfA,느금마,2026-04-13T06:12:26Z,114.0,3.0,0.0,https://www.youtube.com/watch?v=xogcT063VfA,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,114,3,0,3,돼지바 야르TV,,"{""kind"": ""youtube#video"", ""etag"": ""Ln-hHpi2gDoXYKySJNi7NqXm-fc"", ""id"": ""xogcT063VfA"", ""snippet"": {""publishedAt"": ""2026-04-13T06:12:26Z"", ""channelId"": ""UC4N4ZcEJ4s9exNSwkwexGlQ"", ""title"": ""느금마"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/xogcT063VfA/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/xogcT063VfA/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/xogcT063VfA/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/xogcT063VfA/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/xogcT063VfA/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""돼지바 야르TV"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""느금마"", ""description"": """"}}, ""statistics"": {""viewCount"": ""114"", ""likeCount"": ""3"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
느금마,single_term_fallback,느금마,p15eZyhPBHc,느금마 개보지털,2026-03-04T10:12:37Z,188.0,0.0,2.0,https://www.youtube.com/watch?v=p15eZyhPBHc,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,188,0,2,2,햄북이,,"{""kind"": ""youtube#video"", ""etag"": ""WDxz5qjW68Obcjme7fLx7EtTtME"", ""id"": ""p15eZyhPBHc"", ""snippet"": {""publishedAt"": ""2026-03-04T10:12:37Z"", ""channelId"": ""UCY1wUPCZt4F30vcHwOjjSbQ"", ""title"": ""느금마 개보지털"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/p15eZyhPBHc/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/p15eZyhPBHc/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/p15eZyhPBHc/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/p15eZyhPBHc/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/p15eZyhPBHc/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""햄북이"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""느금마 개보지털"", ""description"": """"}}, ""statistics"": {""viewCount"": ""188"", ""likeCount"": ""0"", ""favoriteCount"": ""0"", ""commentCount"": ""2""}}",,,,
느금마,single_term_fallback,느금마,K530fLXMnNU,돈벌러 가야'대'는 발로란트 모바일 피닉siu 매드무비 #돈벌러가야대 #비치 #섹시 #코인을해야대 #myteam #mymother #your mom #느금마 #젖꼭지 #민감,2026-04-19T03:11:38Z,14.0,0.0,0.0,https://www.youtube.com/watch?v=K530fLXMnNU,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,14,0,0,0,극순환 꼭지,,"{""kind"": ""youtube#video"", ""etag"": ""p-9iM-S6emP1FwOV4paaTuU9GoU"", ""id"": ""K530fLXMnNU"", ""snippet"": {""publishedAt"": ""2026-04-19T03:11:38Z"", ""channelId"": ""UCP__HyOg8fUH0OsqmqaJvTw"", ""title"": ""돈벌러 가야'대'는 발로란트 모바일 피닉siu 매드무비 #돈벌러가야대 #비치 #섹시 #코인을해야대 #myteam #mymother #your mom #느금마 #젖꼭지 #민감"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/K530fLXMnNU/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/K530fLXMnNU/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/K530fLXMnNU/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/K530fLXMnNU/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/K530fLXMnNU/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""극순환 꼭지"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""돈벌러 가야'대'는 발로란트 모바일 피닉siu 매드무비 #돈벌러가야대 #비치 #섹시 #코인을해야대 #myteam #mymother #your mom #느금마 #젖꼭지 #민감"", ""description"": """"}}, ""statistics"": {""viewCount"": ""14"", ""likeCount"": ""0"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
느금마,single_term_fallback,느금마,CSOPDQvAcTw,6#0 이 실력으로 느금마드립? Nikeacg 너무 서운한데?,2026-05-02T04:41:26Z,13.0,0.0,0.0,https://www.youtube.com/watch?v=CSOPDQvAcTw,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,13,0,0,0,간사이,,"{""kind"": ""youtube#video"", ""etag"": ""4U32XxdabY0i3LysBvQAfEL-yIU"", ""id"": ""CSOPDQvAcTw"", ""snippet"": {""publishedAt"": ""2026-05-02T04:41:26Z"", ""channelId"": ""UCWSOcUxNpAALFeHu8DZPkwA"", ""title"": ""6#0 이 실력으로 느금마드립? Nikeacg 너무 서운한데?"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/CSOPDQvAcTw/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/CSOPDQvAcTw/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/CSOPDQvAcTw/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/CSOPDQvAcTw/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/CSOPDQvAcTw/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""간사이"", ""tags"": [""PS5Share"", ""eFootball""], ""categoryId"": ""20"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""6#0 이 실력으로 느금마드립? Nikeacg 너무 서운한데?"", ""description"": """"}}, ""statistics"": {""viewCount"": ""13"", ""likeCount"": ""0"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
느금마,single_term_fallback,느금마,PWxjoLf7cME,@chips-s3p  저격 영상 ㄴㅇㅁ 뒤짐 ㅅㄱ링 ㅋㅋㅋ 미친년임 느금마 뒤졌죸ㅋㅋㅋㅋ 잼민이 #잼민이 #욕쟁이 #추천추천추천추천추천추천추천추천추천추천 #삭발 10명 되면,2026-04-03T04:00:43Z,33.0,1.0,0.0,https://www.youtube.com/watch?v=PWxjoLf7cME,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,33,1,0,1,저격 채널,,"{""kind"": ""youtube#video"", ""etag"": ""5LmY1gmLm8EjNHw9k6MTNt7XGcM"", ""id"": ""PWxjoLf7cME"", ""snippet"": {""publishedAt"": ""2026-04-03T04:00:43Z"", ""channelId"": ""UCrAwgvSC-3vUMkz2pWtwJpg"", ""title"": ""@chips-s3p  저격 영상 ㄴㅇㅁ 뒤짐 ㅅㄱ링 ㅋㅋㅋ 미친년임 느금마 뒤졌죸ㅋㅋㅋㅋ 잼민이 #잼민이 #욕쟁이 #추천추천추천추천추천추천추천추천추천추천 #삭발 10명 되면"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/PWxjoLf7cME/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/PWxjoLf7cME/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/PWxjoLf7cME/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/PWxjoLf7cME/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/PWxjoLf7cME/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""저격 채널"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""@chips-s3p  저격 영상 ㄴㅇㅁ 뒤짐 ㅅㄱ링 ㅋㅋㅋ 미친년임 느금마 뒤졌죸ㅋㅋㅋㅋ 잼민이 #잼민이 #욕쟁이 #추천추천추천추천추천추천추천추천추천추천 #삭발 10명 되면"", ""description"": """"}, ""defaultAudioLanguage"": ""zh""}, ""statistics"": {""viewCount"": ""33"", ""likeCount"": ""1"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
느금마,single_term_fallback,느금마,2RPwBiOJCVw,느금마,2026-04-23T14:14:45Z,25.0,2.0,0.0,https://www.youtube.com/watch?v=2RPwBiOJCVw,youtube,느금마,canonical,1.0,2026-05-26T11:15:48.779169+00:00,25,2,0,2,VROOM,,"{""kind"": ""youtube#video"", ""etag"": ""_ea5dNopFsR8tVuHcOJpbBJKd1I"", ""id"": ""2RPwBiOJCVw"", ""snippet"": {""publishedAt"": ""2026-04-23T14:14:45Z"", ""channelId"": ""UChupwEEW9RlcOknsbsJgB8g"", ""title"": ""느금마"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/2RPwBiOJCVw/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/2RPwBiOJCVw/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/2RPwBiOJCVw/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/2RPwBiOJCVw/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/2RPwBiOJCVw/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""VROOM"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""느금마"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""25"", ""likeCount"": ""2"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
